ID,X,Y,Z,Node,Slice,Z_Darcy
6680,263875.1688,2744642.961,68.47873099,39482,8,-0.000161904
6681,263919.1445,2744739.998,71.5433126,39483,8,-0.000493498
6682,263856.8141,2744768.31,71.0317898,39484,8,-0.000368049
6683,263798.0428,2744736.068,69.46944998,39486,8,-0.000300666
6684,263801.6727,2744673.939,68.22103079,39487,8,1.75979E-05
6685,263815.5534,2744610.537,66.81040372,39488,8,5.01008E-05
6686,263754.9041,2744578.439,67.55471313,39489,8,0.000217446
6687,263828.4002,2744547.46,67.81241333,39490,8,0.000334926
6688,263840.3271,2744483.995,68.90536065,39491,8,0.000239353
6689,263900.9764,2744516.093,68.16105124,39492,8,0.000426628
6690,263972.2468,2744486.123,68.54418483,39493,8,0.000607834
6691,263979.8052,2744422.903,68.414264,39494,8,0.000573851
6692,263919.2852,2744389.984,69.87506116,39495,8,0.000701243
6693,263986.1871,2744360.259,69.0353266,39496,8,0.000642527
6694,263988.2149,2744295.511,69.64140499,39497,8,0.000221019
6695,263852.7314,2744419.699,71.25187057,39504,8,0.000392527
6696,263780.1551,2744451.066,70.90323266,39505,8,0.000532429
6697,263702.7685,2744485.915,69.98413596,39506,8,0.000610835
6698,263688.6682,2744551.367,67.00899092,39508,8,0.000867239
6699,263623.6858,2744521.92,68.43640414,39509,8,-0.000164331
6700,263675.8214,2744614.443,66.00698131,39510,8,-0.000563013
6701,263608.3152,2744646.75,65.4584118,39511,8,-0.001316343
6702,263525.3889,2744694.763,63.79532463,39512,8,-0.000506409
6703,263526.6593,2744635.385,63.79817193,39513,8,-0.001865547
6704,263476.0615,2744731.179,63.99556216,39514,8,-0.00168609
6705,263557.7174,2744742.544,65.65580203,39515,8,-0.002026648
6706,263559.3761,2744804.118,67.3278901,39516,8,-0.001688837
6707,263608.7035,2744767.702,67.12765257,39517,8,-0.001562226
6708,263672.5798,2744797.524,68.92464126,39518,8,-0.001707372
6709,263670.1399,2744860.532,70.80374102,39519,8,-0.001507391
6710,263409.7048,2744751.798,65.02840533,39527,8,-0.001809772
6711,263354.5124,2744718.694,63.53862009,39529,8,-0.001584182
6712,263366.9856,2744651.417,62.86236978,39530,8,-0.000755064
6713,263377.5793,2744577.852,64.52322844,39531,8,-0.000582676
6714,263454.3267,2744609.833,63.79594342,39532,8,0.000461069
6715,263537.253,2744561.82,65.45903059,39533,8,0.001307955
6716,263551.3532,2744496.368,68.43417563,39534,8,0.001244169
6717,263482.5045,2744468.344,69.04473524,39535,8,0.001848291
6718,263430.73,2744372.953,70.11079314,39543,8,0.001034197
6719,263409.813,2744441.033,66.94296809,39544,8,0.000879961
6720,263340.4545,2744413.567,64.42109283,39545,8,1.72035E-05
6721,263392.229,2744508.957,63.35503493,39546,8,-0.001009822
6722,263304.8879,2744550.541,62.4214613,39547,8,-0.001525073
6723,263220.3867,2744589.808,61.69225388,39548,8,-0.000536582
6724,263235.0363,2744520.913,60.52406037,39549,8,-0.001059929
6725,263093.9975,2744532.612,59.70665755,39553,8,-0.000109354
6726,263171.5828,2744493.194,61.79632211,39554,8,0.000430678
6727,263256.084,2744453.927,62.52552953,39555,8,0.001079524
6728,263277.001,2744385.847,65.69335457,39556,8,0.001582944
6729,263314.7511,2744315.97,69.39374561,39557,8,0.001638841
6730,263331.4172,2744245.777,71.46654956,39558,8,0.001167214
6731,263271.69,2744222.669,73.30508788,39559,8,0.001152495
6732,263188.0199,2744233.811,77.47780526,39561,8,0.00013244
6733,263128.8079,2744208.845,79.78019621,39563,8,-0.000298866
6734,262698.2482,2744362.694,74.81748397,39577,8,-0.000107206
6735,262681.7099,2744432.298,74.2208482,39578,8,0.000156679
6736,262674.7541,2744512.169,69.02811243,39579,8,0.000694446
6737,262668.6874,2744568.977,65.16440211,39580,8,0.000938678
6738,262616.1167,2744611.823,65.99942481,39581,8,0.001473019
6739,262573.8482,2744662.886,62.38087761,39582,8,0.002026937
6740,262597.7395,2744709.218,58.45075886,39583,8,0.001816391
6741,262547.4827,2744714.558,60.79619898,39584,8,0.002496555
6742,262629.7795,2744740.772,56.44789321,39585,8,0.002942763
6743,262597.5435,2744809.037,56.42951295,39586,8,0.002848409
6744,262554.6117,2744868.405,56.69464171,39587,8,0.002431905
6745,262528.4422,2744820.258,57.13120899,39588,8,0.002719816
6746,262529.9951,2744927.743,56.74977329,39589,8,0.002569588
6747,262495.7188,2744991.653,57.0041443,39590,8,0.002080355
6748,262451.2341,2744943.537,57.65070877,39591,8,0.002383726
6749,262475.5903,2745049.989,57.49097343,39592,8,0.001768071
6750,262419.64,2745065.513,57.12048802,39593,8,0.001416135
6751,262364.2866,2745113.71,56.34887399,39594,8,0.001424643
6752,262361.6043,2745055.645,57.13346575,39595,8,0.0010861
6753,262332.2801,2745157.199,56.44064824,39596,8,0.000753611
6754,262288.097,2745209.214,56.31463149,39597,8,0.000941395
6755,262262.0677,2745155.856,56.23583497,39598,8,0.000268054
6756,262252.5576,2745262.569,56.88038487,39599,8,-0.000141749
6757,262212.973,2745315.37,55.88364145,39600,8,0.000150843
6758,262178.3,2745260.673,55.1130748,39601,8,-0.000540844
6759,262174.6652,2745368.402,58.41755838,39602,8,-0.000901718
6760,262134.2479,2745421.082,61.37044555,39603,8,-0.000797608
6761,262098.2982,2745366.153,57.06921855,39604,8,-0.001114283
6762,261990.3823,2745395.821,55.08329466,39608,8,-0.001108206
6763,262039.0684,2745360.552,55.42119565,39609,8,-0.000454221
6764,262079.4857,2745307.873,52.46830848,39610,8,0.000134581
6765,262105.8954,2745244.841,53.73179645,39611,8,0.000498009
6766,262145.4799,2745192.04,54.72853987,39612,8,0.000863977
6767,262129.9482,2745129.098,55.45936673,39613,8,0.000799131
6768,262202.3529,2745144.93,56.84064508,39614,8,0.001078383
6769,262246.536,2745092.915,56.96666183,39615,8,0.001010694
6770,262229.9556,2745030.939,58.90037996,39616,8,0.001134726
6771,262289.6705,2745041.865,58.29556985,39617,8,0.001327319
6772,262345.0239,2744993.668,59.06718388,39618,8,0.001113023
6773,262389.4241,2744953.234,59.57282936,39620,8,0.001757696
6774,262423.7005,2744889.323,59.31845836,39621,8,0.001493682
6775,262396.3417,2744843.653,60.91489296,39622,8,0.001923326
6776,262458.1517,2744833.956,58.99277236,39623,8,0.001919555
6777,262501.0835,2744774.588,58.7276436,39624,8,0.001371001
6778,262477.1922,2744728.256,62.65776235,39625,8,0.000961633
6779,262079.839,2745109.55,55.45039462,39636,8,0.001593294
6780,262030.6511,2745049.545,57.22825705,39637,8,0.001424477
6781,261738.7561,2745078.164,55.43109313,39648,8,0.00178578
6782,261678.1392,2745058.047,56.44166876,39649,8,0.001664324
6783,261615.9978,2745048.01,56.40055029,39651,8,0.00169114
6784,261077.9786,2745043.239,48.3773943,39665,8,0.000711695
6785,261042.0692,2745100.457,46.07768292,39666,8,0.00140198
6786,260982.7408,2745097.083,44.30770536,39667,8,0.001747333
6787,260927.7517,2745113.974,43.59167595,39669,8,0.002061366
6788,260867.4124,2745108.307,44.36945908,39670,8,0.001627662
6789,260771.6046,2745138.284,44.96763854,39674,8,0.001033717
6790,260733.1518,2745187.867,45.20992654,39675,8,0.001177367
6791,260578.1811,2745215.468,43.12655404,39680,8,0.001916545
6792,260544.2181,2745265.2,42.58045963,39681,8,0.002048024
6793,260482.2658,2745241.278,43.76713072,39682,8,0.001563601
6794,260382.2354,2745257.836,44.11841658,39687,8,0.000990121
6795,260341.4811,2745305.643,43.18104472,39688,8,0.00075324
6796,260279.8319,2745286.381,41.80977404,39689,8,0.001142718
6797,259997.699,2745286.64,47.79876088,39697,8,0.000940243
6798,259930.3728,2745258.663,48.72296567,39698,8,0.000799775
6799,259818.1336,2745293.305,45.34243759,39701,8,2.68005E-05
6800,259783.2134,2745350.256,43.68298158,39702,8,5.54003E-05
6801,259852.5405,2745378.175,42.75886506,39703,8,-9.26E-05
6802,259882.6884,2745461.051,40.9594931,39704,8,-0.000337559
6803,259917.0954,2745545.921,39.59739148,39705,8,-7.5601E-05
6804,259852.0272,2745519.996,39.73730743,39706,8,-0.000264846
6805,259946.1204,2745635.351,38.83787571,39707,8,-3.53994E-05
6806,263822.6453,2744403.235,72.25080658,39741,8,0.00056768
6807,263855.9223,2744388.377,71.56240187,39743,8,0.000410428
6808,263816.4432,2744435.383,71.07755162,39745,8,0.000405325
6809,263534.5129,2744414.432,72.3273886,39764,8,0.000422069
6810,263741.4618,2744468.491,70.44368431,39765,8,0.000601244
6811,263594.5696,2744476.418,69.9228624,39768,8,0.001696446
6812,263560.1453,2744462.406,70.22814221,39769,8,0.001512878
6813,263516.9289,2744482.356,68.73945543,39770,8,0.001919232
6814,263525.7209,2744448.394,70.53342202,39771,8,0.001846625
6815,263491.2965,2744434.382,70.83870182,39772,8,0.001710081
6816,263472.5167,2744353.264,72.91832276,39839,8,0.001892183
6817,263437.8374,2744339.531,71.65738513,39840,8,0.001957804
6818,263465.4093,2744386.687,71.37173077,39841,8,0.002103945
6819,263892.3902,2744342.197,71.18452846,39870,8,0.000595785
6820,263922.4762,2744358.662,70.18559246,39871,8,0.000591007
6821,263889.1992,2744373.519,70.87399716,39872,8,0.000616298
6822,263886.0083,2744404.841,70.56346586,39873,8,0.000356703
6823,263846.5292,2744451.847,70.07861561,39874,8,0.000376572
6824,263810.2411,2744467.531,69.90429666,39875,8,0.000319887
6825,263783.2562,2744434.993,71.48986014,39929,8,0.000396131
6826,263763.9095,2744443.705,71.26008597,39930,8,0.00039981
6827,263798.2992,2744443.225,70.99039214,39931,8,0.000408999
6828,263801.4002,2744427.151,71.57701962,39932,8,0.000371898
6829,263819.5443,2744419.309,71.6641791,39933,8,0.000399941
6830,263840.8793,2744380.145,72.06186987,39937,8,0.000618321
6831,263839.2838,2744395.806,71.90660423,39938,8,0.000552227
6832,263857.5178,2744372.716,71.71766752,39940,8,0.000507776
6833,266681.8009,2742813.128,79.90573062,40480,9,2.34997E-05
6834,266781.1986,2742955.853,75.74858817,40481,9,-1.13005E-05
6835,259886.4342,2745604.867,37.3752058,40566,9,-1.59999E-05
6836,259817.6203,2745435.126,40.09940905,40567,9,-1.72999E-05
6837,259748.8065,2745265.385,45.26655411,40568,9,4.11E-05
6838,260005.8067,2745665.835,38.30054563,40625,9,-1.50996E-05
6839,259947.7566,2745486.976,39.81957715,40626,9,0.000370621
6840,259887.4608,2745321.224,43.41832107,40627,9,0.000592022
6841,266543.303,2742799.986,78.69361512,40799,9,0.000263491
6842,266637.0703,2742937.83,74.97955948,40800,9,0.000201953
6843,260076.7683,2745547.149,39.44445551,40882,9,0.001134039
6844,260022.1132,2745377.178,41.56991149,40883,9,0.001166503
6845,266402.9912,2742783.947,92.17456335,41001,9,0.000293655
6846,266496.5972,2742922.739,77.05011467,41002,9,0.000367913
6847,266595.2654,2743065.31,75.06863372,41003,9,0.000167687
6848,260209.8956,2745611.571,40.72902546,41082,9,0.001167058
6849,260153.8191,2745435.066,38.91139086,41083,9,0.001951661
6850,260109.0409,2745277.911,40.97537817,41084,9,0.000206565
6851,266355.8296,2742905.958,91.36128347,41185,9,-0.000425038
6852,266440.882,2743062.103,85.70135602,41186,9,-1.67999E-05
6853,266558.1919,2743200.809,82.14626522,41187,9,0.000684437
6854,260282.9759,2745481.339,38.73849667,41255,9,0.001095925
6855,260236.7162,2745332.263,38.76011924,41256,9,0.001131623
6856,266297.946,2743023.975,90.77442429,41326,9,-0.000160862
6857,266435.8935,2743212.776,86.52353803,41327,9,0.001017005
6858,266516.1377,2743327.608,86.81954306,41328,9,0.001001174
6859,266596.1842,2743451.079,82.96435875,41329,9,-0.000213884
6860,260339.8008,2745681.467,49.99601046,41395,9,0.000996174
6861,260360.0146,2745370.786,41.5026606,41396,9,0.001024081
6862,266234.3102,2743106.487,88.24036932,41469,9,0.000109159
6863,266329.9385,2743143.805,85.86418894,41470,9,0.000353402
6864,266337.1358,2743257.451,81.19151478,41471,9,0.000981286
6865,266410.1069,2743322.854,83.80954667,41472,9,0.001046051
6866,266455.4139,2743428.221,78.69261647,41473,9,0.000122562
6867,260413.0106,2745552.091,44.03969056,41538,9,0.001719943
6868,260441.5232,2745275.173,43.37740432,41539,9,0.001080676
6869,266316.6403,2743374.007,76.23151225,41614,9,0.000746276
6870,266523.494,2743552.326,76.94409529,41615,9,-0.000180317
6871,260487.6301,2745431.152,42.1030803,41677,9,0.000305195
6872,266376.1483,2743519.804,72.126583,41747,9,0.00018985
6873,260546.2634,2745605.965,58.88208753,41804,9,0.001573713
6874,260614.8056,2745471.68,48.35391887,41805,9,0.001743064
6875,260565.4278,2745323.018,41.00406215,41806,9,0.001729151
6876,266236.1105,2743489.429,80.85162676,41872,9,0.000744385
6877,266296.38,2743619.323,79.29486974,41873,9,0.000791367
6878,266440.9257,2743646.626,78.05061727,41874,9,0.000221148
6879,260688.7069,2745357.888,43.17408917,41922,9,0.001391626
6880,260633.3537,2745223.553,42.09625097,41923,9,0.001208904
6881,266127.8758,2743472.064,85.9633707,41983,9,0.001231835
6882,266159.3461,2743582.85,84.71199577,41984,9,0.000515816
6883,260742.9059,2745504.977,48.70501948,42035,9,0.000743465
6884,266025.4013,2743511.468,84.38161872,42098,9,0.000944504
6885,266213.6121,2743711.947,83.3504451,42099,9,4.50984E-05
6886,260812.9693,2745387.876,45.00598721,42154,9,0.000996178
6887,260760.5356,2745252.582,45.14287168,42155,9,0.001208072
6888,266070.0286,2743664.748,83.31041046,42203,9,0.000206545
6889,260884.3343,2745278.847,46.33373493,42247,9,0.001583594
6890,260837.4411,2745153.416,44.65829569,42248,9,0.001337885
6891,265934.5838,2743620.514,83.00230937,42303,9,0.000837557
6892,265975.8422,2743751.775,82.94281264,42304,9,0.000802846
6893,266118.2593,2743794.466,83.99732392,42305,9,1.15996E-05
6894,260937.0791,2745406.882,47.09434993,42345,9,0.001521024
6895,260958.1196,2745164.749,43.10272944,42346,9,0.001770708
6896,265819.0803,2743580.284,77.70072835,42402,9,0.00112406
6897,265840.4656,2743692.17,80.42695663,42403,9,0.000343602
6898,261008.6222,2745290.793,46.90109397,42449,9,0.001000261
6899,265710.0861,2743613.703,74.1884037,42505,9,0.00048287
6900,265880.5719,2743829.565,80.51843246,42506,9,0.000176023
6901,261062.5842,2745419.608,51.1576205,42554,9,0.000211692
6902,261076.7764,2745171.498,46.64268457,42555,9,0.000936692
6903,265741.7452,2743761.654,79.20773529,42605,9,0.000214989
6904,261132.3413,2745301.207,49.38131388,42648,9,0.000553624
6905,261148.5953,2745057.062,51.24210732,42649,9,0.000956058
6906,265596.2392,2743684.952,77.47420682,42693,9,0.000174124
6907,265776.5067,2743899.112,78.88571419,42694,9,3.68982E-05
6908,261194.5561,2745441.832,55.66995674,42731,9,-0.000329081
6909,261202.7731,2745185.825,50.86075197,42732,9,0.000716509
6910,265350.1406,2743547.749,77.94990918,42778,9,0.001048794
6911,265461.8906,2743615.096,76.38600048,42779,9,0.000407258
6912,265477.5217,2743746.083,77.20415001,42780,9,0.000333866
6913,265623.5478,2743821.154,78.89112589,42781,9,-8.43978E-05
6914,261259.5022,2745316.869,52.49602204,42821,9,0.00122551
6915,261271.7251,2745063.599,55.03262189,42822,9,0.001287341
6916,265166.7032,2743464.347,77.65302117,42865,9,0.000495907
6917,265257.1319,2743545.764,76.98314451,42866,9,0.000562525
6918,265327.4817,2743662.821,75.68072845,42867,9,-0.000338194
6919,265507.164,2743882.878,78.52117119,42868,9,-0.000202054
6920,265658.3194,2743958.623,79.63760084,42869,9,-0.000169346
6921,261322.8162,2745448.676,55.25390444,42899,9,0.000368446
6922,261328.2173,2745192.224,50.96398881,42900,9,0.001263269
6923,265175.1233,2743594.432,76.5847463,42935,9,-0.000552261
6924,265367.6104,2743815.34,76.84004095,42936,9,-0.000464983
6925,261385.7038,2745323.279,49.13072107,42970,9,0.001483559
6926,261392.1651,2745068.453,52.28149593,42971,9,0.000662824
6927,265044.657,2743478.594,78.46985671,43001,9,-0.000404273
6928,265212.2261,2743736.198,75.06658691,43002,9,-0.000955621
6929,261451.9446,2745444.429,50.41145724,43036,9,0.000529921
6930,261452.5107,2745207.382,49.42086587,43037,9,0.00149648
6931,264911.5775,2743493.83,79.00406224,43073,9,-0.000653364
6932,265042.5544,2743643.497,77.32126292,43074,9,-0.001264021
6933,265259.519,2743887.541,74.39861246,43075,9,-0.000631514
6934,261512.8635,2745329.18,49.79123975,43104,9,0.000768262
6935,261576.723,2745219.217,49.4301858,43105,9,0.001483818
6936,261519.4068,2745090.695,50.97680624,43106,9,0.001735769
6937,265109.247,2743815.71,75.26544384,43140,9,-0.000857041
6938,261702.2194,2745400.156,51.05873529,43171,9,1.36904E-06
6939,261614.3061,2745324.522,50.36552136,43172,9,0.000750688
6940,261687.3192,2745257.78,48.55215671,43173,9,0.001565662
6941,261642.9407,2745113.844,50.99461517,43174,9,0.001947511
6942,264879.3675,2743628.09,78.55657349,43208,9,-0.00214456
6943,264950.5209,2743764.207,76.46530866,43209,9,-0.001344017
6944,261764.1744,2745154.077,48.97346392,43239,9,0.000243406
6945,264744.6615,2743631.885,79.68624706,43265,9,-0.00292657
6946,264821.7851,2743724.48,77.54070406,43266,9,-0.002325036
6947,265005.177,2743907.34,75.09853519,43267,9,-0.000834188
6948,261796.984,2745316.943,48.27981371,43292,9,0.00171613
6949,261836.8846,2745031.914,56.2297576,43293,9,0.001321577
6950,264618.9205,2743647.578,79.35607475,43318,9,-0.003369544
6951,264712.3403,2743747.723,78.02630287,43319,9,-0.003623869
6952,264836.9529,2743854.534,76.54180667,43320,9,-0.001567307
6953,262210.6148,2745423.331,61.71878538,43345,9,-0.001234598
6954,262057.8809,2745418.832,58.02391243,43346,9,-0.000934509
6955,261922.8837,2745372.809,49.1444836,43347,9,0.000578845
6956,261906.9361,2745204.419,49.55913366,43348,9,0.001316825
6957,262287.2306,2745317.266,56.65095151,43399,9,-0.000156587
6958,262138.7155,2745313.474,53.11633138,43400,9,-0.000361643
6959,262020.2559,2745302.272,49.82028559,43401,9,0.001480569
6960,261974.6996,2745056.199,55.90298639,43402,9,0.000928438
6961,264584.1151,2743764.639,75.10300497,43430,9,-0.003120595
6962,264669.5187,2743867.889,76.03408725,43431,9,-0.00150083
6963,262435.3627,2745314.959,55.66031947,43449,9,0.001066234
6964,262358.3094,2745210.556,55.51944477,43450,9,0.000531559
6965,262217.8845,2745207.871,55.10981822,43451,9,0.000623387
6966,262073.0753,2745176.208,52.34726152,43452,9,0.001284234
6967,264539.4008,2743860.476,73.77082953,43480,9,-0.003710714
6968,264752.1082,2743981.828,77.44484755,43481,9,-0.000423514
6969,263610.3622,2744829.277,67.79974063,43489,9,-0.001709142
6970,262495.0095,2745203.671,56.89840499,43497,9,0.001735404
6971,262422.3223,2745123.578,55.33589627,43498,9,0.001147767
6972,262306.2509,2745103.841,55.36185172,43499,9,0.000985871
6973,262186.8212,2745081.988,56.57147194,43500,9,0.001351956
6974,264572.0227,2743974.405,74.23055142,43529,9,-0.002404319
6975,263734.7974,2744765.772,68.04954189,43537,9,-0.000982455
6976,262673.0348,2745067.523,57.44764134,43543,9,0.002880096
6977,262534.2229,2745092.53,56.07686708,43544,9,0.001872511
6978,262416.9577,2745007.448,56.90507977,43545,9,0.001045364
6979,264673.837,2744093.065,79.61448891,43572,9,-0.000394171
6980,263861.2882,2744706.364,68.88935806,43578,9,-0.001147249
6981,263607.0448,2744706.128,64.4555645,43579,9,-0.001941446
6982,263508.39,2744778.959,64.85603957,43580,9,-0.001900809
6983,262716.7039,2744947.17,56.96228611,43586,9,0.003223542
6984,262574.4798,2744975.859,55.10320882,43587,9,0.001092653
6985,262273.0901,2744979.889,59.22928798,43588,9,0.000435987
6986,264748.6737,2744206.613,82.01999789,43610,9,0.000100883
6987,264007.1859,2744646.982,68.46881285,43618,9,-0.00030648
6988,263742.0573,2744641.515,65.55270352,43619,9,-0.001439383
6989,263443.733,2744683.399,61.13508475,43620,9,-0.001697307
6990,262759.5445,2744829.169,58.11212505,43625,9,0.003280312
6991,262623.713,2744857.185,54.99294566,43626,9,0.002326288
6992,262485.5104,2744879.626,56.39633776,43627,9,0.001423577
6993,262361.8905,2744899.02,60.24057896,43628,9,0.000949138
6994,262620.2617,2744452.485,78.69083278,43632,9,-0.000176945
6995,262776.7297,2744275.608,77.71529956,43634,9,-0.000342498
6996,264369.1395,2744134.969,79.74160628,43651,9,0.001935064
6997,264517.853,2744106.36,72.36335085,43652,9,0.003070843
6998,264608.1779,2744207.761,72.80921612,43653,9,0.000318455
6999,264302.6913,2744521.559,69.89532464,43657,9,0.001033886
7000,264156.0434,2744585.455,68.16808097,43658,9,0.000550964
7001,264031.5902,2744519.619,66.83437111,43659,9,0.00012494
7002,263889.0495,2744579.559,66.06810392,43660,9,3.18015E-05
7003,263609.5855,2744587.371,64.4612591,43661,9,-0.001726154
7004,263290.2383,2744619.436,62.58965481,43662,9,-0.000967545
7005,262804.1239,2744692.101,55.54339003,43666,9,0.002458639
7006,262688.1851,2744720.654,55.02970619,43667,9,0.002481113
7007,262571.374,2744760.89,55.86608023,43668,9,0.00159409
7008,262430.7929,2744788.285,59.58920697,43669,9,0.001544453
7009,262523.5914,2744668.227,63.72631773,43670,9,0.000929365
7010,262608.1284,2744566.101,70.96341213,43671,9,0.000995656
7011,262729.2465,2744571.853,57.36539209,43672,9,3.31005E-05
7012,262743.1582,2744412.111,68.43620644,43673,9,-5.7799E-05
7013,262860.2453,2744368.785,62.49497574,43674,9,7.17018E-06
7014,262901.5291,2744244.864,79.61703896,43675,9,-0.000669561
7015,264309.0235,2744259.71,68.05454373,43692,9,0.003828841
7016,264465.2383,2744228.392,70.105762,43693,9,0.00334867
7017,264567.27,2744316.098,72.36777691,43694,9,0.001238175
7018,264695.8216,2744315.717,77.73013726,43695,9,0.001316161
7019,264430.5261,2744455.876,78.84946037,43697,9,0.001558218
7020,264171.7661,2744458.093,66.89865846,43698,9,0.00043606
7021,263912.9034,2744452.627,68.25399856,43699,9,0.000256253
7022,263767.7509,2744515.362,67.55672274,43700,9,0.000204058
7023,263464.9204,2744536.268,64.45680208,43701,9,-0.000773424
7024,263150.5351,2744560.18,58.79485295,43702,9,0.000115693
7025,262891.4934,2744576.038,57.20484914,43703,9,0.001876665
7026,262624.1051,2744657.545,59.0354375,43704,9,7.23989E-05
7027,262833.1287,2744477.14,57.26124702,43705,9,2.14995E-05
7028,262960.3315,2744333.228,68.15904044,43706,9,-0.000250226
7029,263012.8144,2744209.72,82.46540249,43707,9,-0.000202722
7030,264438.7158,2744340.158,71.56808484,43724,9,0.003230116
7031,264526.9574,2744406.31,78.36311609,43725,9,0.002211738
7032,264305.4045,2744394.521,68.84676809,43726,9,0.000909895
7033,264046.7071,2744393.178,66.57452944,43727,9,0.000424159
7034,263319.5375,2744481.646,60.25326778,43730,9,-0.000438393
7035,263037.46,2744505.043,58.61846216,43731,9,-0.000468779
7036,262943.3927,2744439.025,57.42694412,43732,9,0.00011144
7037,264175.7497,2744329.494,67.32193529,43748,9,0.000576561
7038,263925.6671,2744327.34,69.49612376,43749,9,0.000711691
7039,263500.0885,2744400.42,71.6326684,43751,9,0.000529341
7040,263192.6306,2744426.208,62.79779127,43752,9,0.000719155
7041,263100.7904,2744308.737,77.60172047,43753,9,6.88998E-05
7042,263361.3715,2744345.487,66.58891787,43764,9,0.000357213
7043,263268.1308,2744286.453,70.19857334,43774,9,0.000358335
7044,259783.5292,2745207.461,50.86895598,43796,9,-0.001105997
7045,261517.0158,2745440.872,50.99541905,43797,9,-0.001067061
7046,261500.0359,2745501.035,51.78273493,43799,9,-0.00158053
7047,261429.2425,2745507.998,51.80544258,43800,9,-0.001292053
7048,261387.3804,2745446.553,52.83268084,43802,9,-0.002047331
7049,261364.6783,2745510.121,54.22666618,43803,9,-0.002856081
7050,261292.2666,2745520.789,56.15393088,43804,9,-0.001873528
7051,261258.6861,2745445.254,55.46193059,43806,9,-0.002681913
7052,261128.5701,2745430.72,53.41378862,43810,9,-0.002582971
7053,260806.3058,2745515.038,48.77994207,43814,9,-0.000233696
7054,259917.6087,2745404.1,41.61894911,43819,9,0.000661463
7055,259954.787,2745349.201,42.49411628,43820,9,0.000478445
7056,259984.9349,2745432.077,40.69474432,43821,9,2.84001E-05
7057,260171.8331,2745673.989,41.84182091,43827,9,-0.000454865
7058,260233.4971,2745707.728,48.43660476,43828,9,-0.000518617
7059,260274.8482,2745646.519,45.36251796,43830,9,0.000519967
7060,260246.4358,2745546.455,39.73376107,43831,9,0.000662225
7061,260311.3884,2745581.403,44.36725357,43832,9,0.001091779
7062,260218.3975,2745458.202,38.82494377,43833,9,0.000699452
7063,260181.8574,2745523.318,39.82020816,43834,9,0.000714955
7064,260115.2937,2745491.108,39.17792318,43835,9,0.000247617
7065,260143.332,2745579.36,40.08674049,43836,9,-0.00052261
7066,260105.2695,2745641.779,41.19953593,43837,9,-0.000452281
7067,260069.7887,2745701.121,40.62758099,43839,9,-0.000551735
7068,260041.2875,2745606.492,38.87250057,43841,9,0.000100802
7069,260012.2624,2745517.063,39.63201633,43842,9,-0.000395115
7070,259976.7816,2745576.405,39.06006139,43843,9,0.000687986
7071,260049.4408,2745462.164,40.5071835,43844,9,0.001387167
7072,260087.9662,2745406.122,40.24065117,43845,9,0.001955451
7073,260065.5771,2745327.544,41.27264483,43846,9,0.00164296
7074,260131.43,2745356.488,39.94338451,43847,9,0.001622981
7075,260172.8786,2745305.087,39.8677487,43848,9,0.001336295
7076,260195.2677,2745383.664,38.83575505,43849,9,0.000918899
7077,260259.8461,2745406.801,38.74930795,43850,9,0.000740636
7078,260298.3654,2745351.524,40.13138992,43851,9,0.000629271
7079,260321.4953,2745426.063,40.12057864,43852,9,0.001173021
7080,260386.5126,2745461.438,42.77117558,43853,9,0.000937202
7081,260347.9933,2745516.715,41.38909362,43854,9,0.000996614
7082,260376.4057,2745616.779,47.01785051,43855,9,0.001057991
7083,260446.0841,2745653.391,53.7156785,43856,9,0.000799048
7084,260479.637,2745579.028,51.46088905,43862,9,0.001240994
7085,260450.3203,2745491.621,43.07138543,43863,9,0.001581495
7086,260516.9468,2745518.559,50.49258392,43864,9,0.001456388
7087,260423.8224,2745400.969,41.80287045,43865,9,0.001260582
7088,260400.7689,2745322.98,42.44003246,43866,9,0.001672884
7089,260464.5766,2745353.162,42.74024231,43867,9,0.002047374
7090,260503.4755,2745299.095,42.19073323,43868,9,0.001661562
7091,260526.5289,2745377.085,41.55357123,43869,9,0.001597835
7092,260590.1167,2745397.349,44.67899051,43870,9,0.001617506
7093,260551.2179,2745451.416,45.22849959,43871,9,0.001492708
7094,260580.5345,2745538.823,53.6180032,43872,9,0.001053642
7095,260645.0624,2745556.041,62.18293722,43873,9,0.001580487
7096,260678.8558,2745488.328,48.52946917,43874,9,0.001635479
7097,260651.7563,2745414.784,45.76400402,43875,9,0.001068351
7098,260715.8064,2745431.432,45.93955432,43876,9,0.001566983
7099,260627.0674,2745340.453,42.08907566,43877,9,0.001510925
7100,260599.3908,2745273.286,41.55015656,43878,9,0.001185093
7101,260661.0303,2745290.721,42.63517007,43879,9,0.001066374
7102,260696.9447,2745238.068,43.61956133,43880,9,0.000929567
7103,260724.6213,2745305.235,44.15848043,43881,9,0.000690015
7104,260786.7525,2745320.229,45.07442945,43882,9,0.000871386
7105,260750.8381,2745372.882,44.09003819,43883,9,0.000480742
7106,260777.9376,2745446.426,46.85550334,43884,9,-0.000103563
7107,260841.3375,2745456.487,46.93042593,43885,9,-0.000178511
7108,260875.0242,2745397.379,46.05016857,43886,9,-0.000929532
7109,260903.3924,2745465.99,47.97460729,43887,9,-0.001536486
7110,260966.5816,2745472.419,53.40755688,43888,9,-0.001425766
7111,260999.8316,2745413.245,49.12598521,43890,9,-0.000670093
