ID,X,Y,Z,Node,SINIT
1899,259810.6781,2743035.361,248.454868,3963,0.004305926
1900,259720.6781,2743095.361,248.3057546,3966,0.004296538
1901,262258.3442,2747595.788,248.2948507,3967,0.00429998
1902,267973.9668,2749399.429,248.1459656,3970,0.004469466
1903,270297.8952,2745308.891,247.7762334,3977,0.004713095
1904,260820.5102,2742921.312,247.7439644,3979,0.004382281
1905,265831.1563,2745004.715,247.5793102,3980,0.004582234
1906,261280.6781,2742675.361,247.5003963,3984,0.004479884
1907,265791.3521,2745878.088,247.2624965,3990,0.004547113
1908,263477.954,2740483.24,247.1660036,3991,0.004610481
1909,266839.5652,2749486.696,247.1042257,3993,0.004447553
1910,265081.0526,2749298.691,247.0774343,3994,0.004380145
1911,263943.5835,2750416.101,247.0480989,3995,0.004241922
1912,259810.6781,2743065.361,247.0060519,3996,0.004319528
1913,264280.8492,2740544.654,246.9992048,3997,0.004643295
1914,268004.1426,2749639.766,246.5658859,4005,0.004485588
1915,261910.6781,2740725.361,246.4253446,4009,0.004576267
1916,265567.2529,2747926.157,246.0889188,4016,0.004447635
1917,262590.8498,2743488.664,246.0681686,4018,0.004507227
1918,265273.0732,2749462.332,246.0356659,4020,0.004393491
1919,267265.7108,2747543.617,246.0051918,4022,0.004532396
1920,270369.9899,2745526.794,245.9438368,4026,0.004731556
1921,267050.0289,2749686.445,245.618541,4029,0.004465575
1922,266434.8917,2747546.333,245.5686215,4030,0.004504133
1923,260475.2172,2742886.764,245.4337539,4033,0.004376439
1924,263917.5784,2747934.062,245.3218949,4035,0.004385757
1925,266083.0102,2745191.213,245.2256555,4036,0.004613925
1926,262042.739,2747151.64,244.8867512,4044,0.004358805
1927,266292.934,2750848.555,244.5959731,4047,0.004404237
1928,264683.4418,2750545.607,244.4681256,4050,0.004316349
1929,266112.9948,2749691.15,244.2353709,4056,0.00443111
1930,263538.5496,2749218.889,244.0500172,4062,0.004342322
1931,264193.1176,2750374.359,243.8913993,4064,0.004296559
1932,259690.6781,2743005.361,243.8491174,4066,0.004334765
1933,261452.8989,2742646.991,243.824985,4068,0.0045376
1934,263694.9884,2746711.692,243.781231,4069,0.00444911
1935,266463.7888,2750602.602,243.6901425,4070,0.004427794
1936,263752.3841,2745620.862,243.6869769,4071,0.004513822
1937,265642.2144,2739861.61,243.5365152,4074,0.004783888
1938,261789.3705,2747203.586,243.2747753,4078,0.004356831
1939,267120.6455,2748359.605,243.170997,4081,0.004529508
1940,259690.6781,2743065.361,243.0223917,4087,0.004347338
1941,266218.0734,2749309.899,242.8560134,4091,0.004476348
1942,265443.7132,2742766.907,242.8112094,4094,0.004714605
1943,266478.7146,2745147.543,242.7616548,4097,0.004673142
1944,267187.2405,2748655.613,242.6895572,4099,0.00452949
1945,267478.826,2749212.623,242.3570925,4103,0.004534318
1946,267096.3701,2749964.085,242.0692096,4108,0.004500575
1947,259840.6781,2743035.361,241.9049186,4115,0.00437724
1948,265863.8596,2750286.441,241.8790915,4117,0.004436432
1949,266212.9912,2745978.992,241.8447407,4120,0.004628119
1950,263794.1939,2749454.553,241.6911157,4127,0.004369979
1951,264520.889,2747953.286,241.4347118,4132,0.004456386
1952,264385.139,2750826.117,241.4307658,4133,0.004296914
1953,266428.7604,2748543.593,241.3996343,4134,0.004523826
1954,262015.2167,2740632.299,241.2504028,4137,0.004651262
1955,260350.6781,2742885.361,241.2191769,4138,0.004416923
1956,264709.9574,2750307.551,241.1347656,4139,0.004374306
1957,259690.6781,2743035.361,240.7616932,4152,0.004368981
1958,265852.3879,2742296.193,240.7062345,4153,0.004794518
1959,270171.236,2745083.029,240.5885998,4156,0.004835908
1960,261910.6781,2740755.361,240.5600618,4157,0.004658502
1961,259900.6781,2742975.361,240.5409504,4158,0.00439992
1962,259870.6781,2743005.361,240.4880825,4161,0.004398251
1963,270598.8916,2745359.936,240.4023522,4165,0.00483282
1964,262017.6991,2747395.16,240.363395,4168,0.004384237
1965,266503.0037,2747969.289,240.3563708,4169,0.004563314
1966,267381.9666,2748285.527,240.1977353,4173,0.004581214
1967,260687.4673,2743089.401,240.0501954,4176,0.004454912
1968,264353.0076,2745993.962,239.9171428,4177,0.004561956
1969,263825.5996,2747329.351,239.7040455,4183,0.00447937
1970,260320.6781,2742885.361,239.7021798,4184,0.004432491
1971,266232.3209,2747629.499,239.6948031,4185,0.004572392
1972,265490.9446,2740955.965,239.6493295,4186,0.004817033
1973,261955.0519,2740694.801,239.2206391,4199,0.004679635
1974,267387.144,2748745.88,239.2010849,4200,0.004580808
1975,268374.2877,2744975.683,239.1823932,4202,0.004840747
1976,264082.5095,2747013.606,239.1813449,4203,0.004509579
1977,260977.0828,2742925.473,239.1051858,4204,0.004501696
1978,268407.7501,2744709.241,239.0561411,4207,0.004860409
1979,266126.6481,2750734.212,239.020822,4210,0.004465693
1980,261280.6781,2742645.361,239.0133865,4211,0.004594301
1981,266726.0092,2750641.516,238.9702705,4212,0.004495172
1982,260589.7445,2743003.806,238.3816568,4222,0.004468976
1983,262060.5599,2743475.353,238.1677516,4231,0.004567566
1984,266003.8389,2745503.268,237.9563834,4237,0.004683143
1985,265055.7186,2748039.424,237.8167331,4239,0.004522619
1986,261368.0224,2742656.471,237.5894064,4241,0.004616188
1987,260290.6781,2742885.361,237.5805764,4242,0.004455962
1988,268895.3127,2744759.03,237.4704545,4244,0.004890967
1989,265586.5982,2742982.723,237.3030206,4248,0.004799519
1990,259821.2107,2743133.962,237.3003239,4249,0.004425829
1991,262430.4629,2743108.254,237.2771627,4250,0.004643082
1992,265045.5264,2749531.538,237.2312214,4251,0.004482802
1993,265482.2066,2749627.121,237.0318601,4255,0.004505514
1994,266880.3163,2744668.476,236.8251236,4259,0.004830062
1995,264659.456,2750780.932,236.7785321,4261,0.004373258
1996,264124.1687,2746295.494,236.7563415,4262,0.004582895
1997,265836.9198,2740022.344,236.6747185,4263,0.004905444
1998,264882.0776,2745292.23,236.1289364,4277,0.004689797
1999,267061.9051,2747373.604,236.0239728,4281,0.004668909
2000,259660.6781,2743005.361,236.0142176,4282,0.004419739
2001,264782.8136,2746288.33,235.9073103,4283,0.004627039
2002,263869.5008,2746840.814,235.8634362,4284,0.00455026
2003,261313.6892,2742646.272,235.7650995,4289,0.004641125
2004,262835.1525,2746754.401,235.6071206,4292,0.004520688
2005,265993.6625,2741484.638,235.5611865,4293,0.004926005
2006,265647.0398,2740148.488,235.4897474,4296,0.004925031
2007,265798.6014,2747837.469,235.3589601,4299,0.004600621
2008,259667.3232,2743127.42,235.3337788,4300,0.004432903
2009,260260.6781,2742885.361,235.0993064,4302,0.004485246
2010,266174.5493,2742816.632,234.6068888,4316,0.004911751
2011,265245.5743,2750513.553,234.488265,4320,0.00447505
2012,259870.6781,2743035.361,234.4432669,4321,0.004467574
2013,265644.3008,2745088.507,234.3200035,4326,0.004752705
2014,261340.6781,2742615.361,234.3094645,4327,0.004667649
2015,261817.7487,2743059.273,234.1056533,4329,0.004649949
2016,259900.6781,2743005.361,234.0970342,4331,0.004475329
2017,266125.0943,2749081.37,233.7986398,4336,0.004600023
2018,270506.7035,2745131.772,233.68827,4338,0.004961408
2019,261910.6781,2740785.361,233.3566705,4347,0.004769103
2020,263949.769,2745563.734,233.2718734,4351,0.004666192
2021,259570.6781,2743005.361,233.1036726,4354,0.004446914
2022,262340.5979,2740627.854,232.9556709,4359,0.004783226
2023,261945.7686,2740757.066,232.8799866,4362,0.004777645
2024,260891.2084,2742931.805,232.7906039,4366,0.004572796
2025,267326.9866,2744470.082,232.7818313,4367,0.004914812
2026,266291.5793,2742601.44,232.7674573,4368,0.00497413
2027,261310.6781,2742615.361,232.695178,4370,0.004688429
2028,264783.1418,2749818.945,232.6489327,4373,0.004508224
2029,261280.6781,2742615.361,232.611343,4375,0.004688755
2030,261550.8737,2742581.57,232.5075481,4378,0.004709146
2031,266118.3274,2750319.5,232.4881809,4379,0.004562229
2032,266469.9014,2744908.821,232.462965,4381,0.004854013
2033,263578.4707,2747578.616,232.4577614,4382,0.004547184
2034,263252.5373,2749504.927,232.3865122,4384,0.004420766
2035,262206.8147,2743021.937,232.2283482,4389,0.0047143
2036,263526.9381,2749482.934,232.004015,4392,0.004453767
2037,264577.2215,2749454.193,231.8488841,4397,0.004531514
2038,259600.6781,2743005.361,231.7269488,4404,0.00446609
2039,261576.0711,2747020.886,231.6985291,4405,0.004490524
2040,267299.2183,2744176.471,231.6793129,4407,0.00496707
2041,261340.6781,2742585.361,231.5784541,4410,0.004714462
2042,264671.7285,2745337.003,231.5621273,4411,0.004741606
2043,265251.5307,2749968.342,231.5188537,4412,0.004545948
2044,261173.6413,2743201.371,231.3432549,4419,0.004615854
2045,261339.2159,2747076.699,231.1817599,4422,0.004478535
2046,259960.6781,2742975.361,230.9213061,4428,0.004518635
2047,261735.7102,2742578.271,230.9074624,4429,0.004743259
2048,264349.932,2746213.724,230.6180251,4437,0.00468554
2049,266233.0643,2742709.036,230.5651491,4439,0.005001184
2050,267394.15,2744758.91,230.5388888,4442,0.004953351
2051,264145.4979,2743124.495,230.5299255,4443,0.004821914
2052,266991.0779,2749089.003,230.4518597,4445,0.004684772
2053,264739.991,2745086.311,230.2662156,4448,0.004776937
2054,260403.7807,2742917.811,230.1944643,4449,0.00455574
2055,266110.491,2742891.296,230.033655,4451,0.004984419
2056,259741.1088,2743179.872,230.0245642,4452,0.004506074
2057,262606.5023,2740655.341,229.8972112,4457,0.004840504
2058,259861.7246,2743078.426,229.6961805,4460,0.004524297
2059,260611.8223,2743306.482,229.6159728,4462,0.00457335
2060,261910.6781,2740845.361,229.5786395,4463,0.00483056
2061,264314.4549,2746933.978,229.5676812,4464,0.004658609
2062,261104.6277,2747129.656,229.486436,4470,0.004478899
2063,265112.1043,2740865.11,229.4547523,4472,0.00498004
2064,268593.0221,2749622.194,229.3836778,4474,0.004742267
2065,259630.6781,2743005.361,229.3389826,4477,0.004497948
2066,262524.0698,2747807.318,229.3174597,4478,0.004512159
2067,261340.6781,2742555.361,229.2776002,4479,0.004754031
2068,261380.7105,2742587.498,229.2540465,4481,0.004752035
2069,264424.8194,2750580.883,229.0055932,4489,0.004461692
2070,259540.6781,2743005.361,228.8368805,4495,0.004496201
2071,267041.6355,2747574.745,228.6261871,4497,0.004775983
2072,264321.3152,2748017.316,228.5733199,4501,0.004609733
2073,266278.1418,2745036.554,228.296153,4513,0.004909944
2074,261910.6781,2740875.361,228.0260798,4519,0.004856375
2075,266374.3619,2749114.031,227.9936391,4521,0.004696823
2076,263265.0949,2746773.483,227.7748441,4526,0.004639429
2077,266840.5912,2747481.94,227.762161,4527,0.004784527
2078,260832.4783,2743029.414,227.7533489,4528,0.004632854
2079,261880.6781,2740935.361,227.6498415,4530,0.004859039
2080,267125.1103,2744834.313,227.4524589,4534,0.00500564
2081,260170.6781,2742915.361,227.3398632,4537,0.004580751
2082,260507.4365,2743121.894,227.133243,4543,0.004602594
2083,259990.6781,2742975.361,227.092961,4544,0.004570809
2084,260260.6781,2742915.361,227.0597938,4545,0.004588842
2085,260200.6781,2742915.361,227.0321105,4546,0.004585795
2086,260940.387,2746955.826,226.968888,4550,0.00451039
2087,262394.1273,2743725.898,226.9073303,4552,0.004741998
2088,262633.2447,2743206.498,226.7338566,4560,0.004810156
2089,262827.2243,2740751.971,226.2070431,4572,0.00491406
2090,260486.286,2742967.963,226.2027895,4573,0.004616894
2091,265680.7902,2742769.089,225.9650208,4582,0.005026115
2092,265740.9964,2741076.282,225.9374766,4584,0.005090566
2093,262833.1594,2743595.877,225.8708204,4586,0.004810217
2094,261910.6781,2740905.361,225.8360666,4587,0.004894175
2095,265950.0043,2749215.375,225.7892931,4588,0.004699089
2096,268191.7837,2749456.296,225.7574524,4589,0.004792458
2097,263964.6743,2741530.951,225.6680214,4591,0.00497695
2098,259390.6781,2743005.361,225.646946,4592,0.00452142
2099,261439.7678,2742548.254,225.62346,4594,0.004818971
2100,259613.9429,2743040.75,225.5688573,4597,0.004545585
2101,266025.334,2747745.339,225.4332064,4600,0.004768384
2102,265890.4417,2740641.669,225.413242,4601,0.00513132
2103,259420.6781,2743005.361,225.3230738,4604,0.004528671
2104,260020.6781,2742975.361,225.2666224,4606,0.004597549
2105,262036.993,2740764.412,225.2237567,4607,0.004911127
2106,261340.6781,2742525.361,225.0787593,4611,0.004825586
2107,265311.765,2745651.429,224.9347999,4615,0.004884825
2108,259450.6781,2743005.361,224.822078,4620,0.004538085
2109,263580.0038,2747369.221,224.5942651,4629,0.00467172
2110,263062.0446,2746666.208,224.5135328,4633,0.004684237
2111,259648.9843,2743066.029,224.3810846,4638,0.004565819
2112,262317.5671,2743504.473,224.2434344,4643,0.004793989
2113,266243.1089,2750556.427,224.2213525,4646,0.004676302
2114,264736.1535,2740937.985,223.9871891,4650,0.005061944
2115,261850.6781,2740995.361,223.9721289,4651,0.00492222
2116,267328.8859,2745018.232,223.8885595,4653,0.005069223
2117,261760.6781,2741055.361,223.8092908,4657,0.004921176
2118,259390.6781,2742975.361,223.7762137,4658,0.004543413
2119,266363.333,2750336.141,223.7320063,4659,0.004695849
2120,260315.4366,2742932.368,223.7012636,4660,0.004638992
2121,264989.5368,2750010.034,223.6672171,4661,0.004630837
2122,265243.7951,2741010.584,223.6211026,4662,0.005112902
2123,263866.5712,2743168.623,223.620812,4663,0.004927659
2124,265095.3787,2749095.276,223.5686069,4665,0.004697646
2125,265724.53,2749773.807,223.4304623,4668,0.004696812
2126,261955.9051,2740831.213,223.2360789,4673,0.004945496
2127,261880.6781,2740965.361,223.2244909,4674,0.004938793
2128,260140.6781,2742945.361,222.9981734,4677,0.004639472
2129,260869.8803,2747177.17,222.5629437,4691,0.004541911
2130,263671.3045,2747991.743,222.5473122,4692,0.004661441
2131,260050.6781,2742975.361,222.5136973,4694,0.004638276
2132,265586.7655,2744880.731,222.3346677,4698,0.004980061
2133,261593.1408,2743028.207,222.2547879,4699,0.004815839
2134,261820.6781,2741025.361,222.2471553,4700,0.004952657
2135,263847.2087,2747083.3,222.1905998,4704,0.004735038
2136,259421.2349,2743044.014,222.1678297,4705,0.004570818
2137,265211.0207,2742781.412,222.161126,4706,0.005077239
2138,266467.8789,2745905.927,221.9982208,4708,0.004966459
2139,260170.6781,2742945.361,221.9234207,4711,0.004656194
2140,261946.9615,2740902.14,221.7777218,4715,0.004970676
2141,264061.7808,2740779.817,221.7572795,4716,0.005073935
2142,262968.7208,2749524.388,221.5979131,4717,0.004523021
2143,267580.6597,2744147.402,221.3688324,4727,0.005214646
2144,259480.6781,2743005.361,221.2777143,4729,0.004589135
2145,264225.7057,2745400.829,221.0458465,4736,0.004887344
2146,261370.6781,2742525.361,220.8523953,4740,0.004903007
2147,261760.6781,2741085.361,220.840222,4742,0.004977228
2148,261760.6781,2741145.361,220.7870762,4743,0.004977133
2149,261790.6781,2741055.361,220.7019374,4747,0.00498063
2150,261820.6781,2741055.361,220.6418201,4748,0.004982804
2151,263580.2426,2741042.295,220.5581986,4751,0.005061944
2152,265920.3274,2742780.045,220.3623319,4754,0.005159273
2153,265706.821,2740787.708,220.319186,4756,0.005229427
2154,262437.816,2740880.124,220.0915515,4758,0.005013421
2155,266062.6211,2749471.281,220.0536957,4761,0.004778499
2156,265244.4131,2750241.261,220.0525882,4762,0.004689772
2157,266669.3116,2744784.139,219.8668304,4765,0.005109757
2158,262791.268,2747523.257,219.7245675,4772,0.004700045
2159,261910.6781,2740935.361,219.6609113,4775,0.005009613
2160,264384.6845,2745319.31,219.5660055,4777,0.004921492
2161,264279.5929,2749860.604,219.4692361,4781,0.00464633
2162,260603.3041,2746796.745,219.4385132,4782,0.004591771
2163,264233.4289,2750135.142,219.3996302,4784,0.004615981
2164,267718.9261,2749321.467,219.2229571,4790,0.004892929
2165,259390.6781,2742945.361,219.1287515,4791,0.004604675
2166,259848.4289,2743248.292,219.0642962,4794,0.004667803
2167,261760.6781,2741265.361,219.054252,4795,0.005000586
2168,263752.6213,2740783.752,219.0122791,4799,0.005111996
2169,261850.6781,2741025.361,218.9458422,4801,0.005018263
2170,262023.7565,2740888.616,218.9105998,4803,0.005029151
2171,264316.3517,2740778.788,218.9004372,4804,0.00514935
2172,261760.6781,2741115.361,218.887446,4806,0.005015173
2173,259895.9764,2743403.086,218.8855585,4807,0.004672502
2174,263820.5378,2749203.91,218.7690229,4809,0.004687163
2175,260140.6781,2742975.361,218.744963,4811,0.004701328
2176,261790.6781,2741265.361,218.6949295,4813,0.005008998
2177,260631.151,2747217.27,218.6043309,4819,0.004572977
2178,261880.6781,2740995.361,218.5311288,4823,0.005028955
2179,265778.4466,2741365.189,218.4139149,4828,0.005251865
2180,264515.2944,2740827.322,218.0432029,4836,0.005181303
2181,259917.5001,2743064.35,217.94011,4840,0.004695468
2182,259360.2104,2743067.247,217.8405472,4848,0.004626856
2183,265996.157,2750136.422,217.8145836,4849,0.004781683
2184,263958.5374,2742931.307,217.758925,4852,0.005065803
2185,266985.5487,2748556.432,217.653124,4858,0.004907953
2186,263539.0613,2745997.705,217.6462644,4859,0.004856329
2187,265959.2556,2741203.648,217.4956176,4866,0.005317911
2188,263235.3744,2749765.237,217.3878462,4873,0.004578699
2189,259568.8816,2743040.748,217.3021796,4875,0.004655294
2190,261996.4531,2747642.121,217.2498888,4877,0.004647093
2191,266696.4534,2747591.15,217.2327947,4878,0.004955012
2192,261790.6781,2741205.361,217.1656814,4880,0.005044927
2193,259966.0984,2743021.983,217.0972473,4882,0.00471349
2194,262957.8225,2747948.388,216.8942364,4886,0.004706648
2195,264485.936,2750095.58,216.6069108,4899,0.004688431
2196,261734.4443,2747688.625,216.553316,4900,0.004631801
2197,262712.4816,2746101.384,216.5218179,4901,0.004817043
2198,266897.3678,2749276.335,216.2965723,4907,0.004913165
2199,260714.9855,2746992.002,216.2394706,4910,0.004632117
2200,261370.6781,2742495.361,216.0398039,4918,0.004998104
2201,264530.2649,2748160.801,215.9891319,4919,0.004810174
2202,261340.6781,2742435.361,215.7102835,4927,0.005010737
2203,261800.3914,2741094.8,215.6583237,4928,0.005082453
2204,264906.914,2744917.21,215.5375446,4934,0.005084041
2205,262875.8129,2743829.815,215.4665137,4936,0.00499002
2206,263908.8106,2741258.854,215.4189132,4938,0.005199655
2207,261760.6781,2741295.361,215.4050157,4939,0.005073368
2208,263291.3398,2745842.011,215.3747467,4940,0.004891492
2209,262162.6139,2741296.485,215.3330633,4942,0.005093724
2210,259907.2085,2743146.958,215.2846414,4944,0.004732486
2211,261790.6781,2741145.361,215.2580772,4945,0.005088851
2212,266835.9539,2744391.191,215.2070328,4947,0.005271683
2213,262183.4988,2740866.126,215.1944198,4948,0.005110579
2214,259494.2772,2743052.368,214.9605908,4955,0.004681238
2215,261910.2954,2740968.014,214.8797438,4957,0.005107231
2216,266240.1331,2745707.052,214.7677696,4960,0.00511012
2217,261898.464,2743682.303,214.6543094,4964,0.004911895
2218,260080.6781,2742975.361,214.4362894,4971,0.004763663
2219,265116.1441,2745388.831,214.3386609,4976,0.005094617
2220,259360.6781,2742945.361,214.2222363,4981,0.004673305
2221,261276.2631,2743435.566,214.1406876,4986,0.004888171
2222,265120.562,2743012.859,213.9567127,4990,0.005231147
2223,263455.3027,2740860.85,213.9445262,4993,0.005202521
2224,259311.3212,2743143.383,213.6799184,4999,0.004685828
2225,260110.6781,2742975.361,213.6445937,5001,0.004779327
2226,261970.151,2741234.709,213.5306648,5004,0.005125631
2227,262085.7277,2741087.677,213.4173155,5009,0.005139339
2228,263722.8058,2750211.093,213.3370446,5013,0.0046353
2229,263981.145,2750175.023,213.1092124,5019,0.00467579
2230,265547.0994,2745252.382,212.8119025,5024,0.005134797
2231,264302.798,2749436.141,212.6753283,5028,0.004792992
2232,261370.6781,2742465.361,212.6051508,5032,0.005070986
2233,263459.9357,2745682.493,212.478118,5036,0.004979096
2234,265863.6808,2740332.006,212.4555225,5039,0.005451425
2235,260624.9565,2743532.725,212.4264447,5041,0.004829888
2236,264008.9762,2749927.382,212.3954931,5044,0.004717562
2237,261340.6781,2742405.361,212.2238738,5049,0.005082864
2238,261816.2558,2746963.679,212.1949957,5050,0.004792567
2239,265767.5667,2750033.57,212.1005808,5054,0.004873467
2240,262455.0341,2746153.488,211.9574102,5059,0.004871759
2241,263845.8532,2743477.574,211.8803314,5060,0.00515805
2242,259300.6781,2742825.361,211.7522923,5062,0.004702103
2243,263357.602,2741034.728,211.689072,5065,0.005244216
2244,265721.426,2749032.846,211.6254832,5068,0.00493974
2245,259337.4622,2742994.602,211.6203915,5069,0.004714568
2246,266049.7122,2744904.492,211.5186785,5071,0.005256688
2247,260221.5012,2742984.371,211.4649059,5073,0.004822751
2248,265481.8024,2743190.531,211.3350672,5081,0.005300551
2249,264570.993,2746131.891,211.2737023,5083,0.005041166
2250,263333.3674,2741240.644,211.2066205,5085,0.005245069
2251,264405.2651,2749221.258,211.0417657,5089,0.004837024
2252,261370.6781,2742435.361,210.9582876,5094,0.005108686
2253,259360.6781,2742915.361,210.9122036,5096,0.004720902
2254,264406.5429,2743057.242,210.8382199,5098,0.005244395
2255,261408.1089,2742494.017,210.8291866,5099,0.005106415
2256,261730.6781,2741295.361,210.8058102,5100,0.005171599
2257,268003.4295,2749127.549,210.7366583,5102,0.005073045
2258,260026.449,2743020.392,210.6742062,5104,0.00482231
2259,260079.1388,2743008.504,210.6737925,5105,0.004826121
2260,262264.5214,2747855.88,210.6318321,5107,0.004752165
2261,265917.9906,2749630.885,210.5144669,5113,0.004926274
2262,263307.2846,2746326.806,210.3506795,5116,0.004949865
2263,265836.8626,2748392.927,210.1254194,5123,0.004993717
2264,263731.9603,2745847.918,210.1091156,5124,0.005028298
2265,265488.8184,2749367.929,209.7550016,5142,0.00494346
2266,263166.5671,2741088.747,209.7174228,5144,0.005273812
2267,263080.9822,2746427.134,209.6790643,5146,0.004945897
2268,266201.3205,2750103.904,209.5861419,5152,0.004934309
2269,266337.5934,2742493.196,209.5584918,5154,0.005542904
2270,265820.3672,2741650.554,209.5379628,5155,0.005489293
2271,261806.7149,2743461.942,209.4910259,5158,0.00501454
2272,263347.148,2747442.84,209.308667,5164,0.004909482
2273,260138.5279,2743024.454,209.2276136,5167,0.004855517
2274,259330.6781,2742855.361,208.9699074,5172,0.004747298
2275,261703.2454,2743256.824,208.9241893,5173,0.005035623
2276,264762.9435,2748044.014,208.9034126,5174,0.004954791
2277,264446.2013,2750333.093,208.7306535,5178,0.004779117
2278,263851.7562,2741027.431,208.7226387,5179,0.005364831
2279,260524.329,2746576.816,208.6871247,5181,0.004753807
2280,265924.8486,2740922.658,208.4814201,5187,0.005566155
2281,266046.4327,2742965.959,208.3510201,5191,0.005465745
2282,264810.6435,2749599.154,208.3265314,5192,0.004897171
2283,261888.3635,2741055.461,207.8134432,5209,0.005264394
2284,261358.1018,2743055.169,207.7681456,5210,0.00504973
2285,263668.7728,2746233.089,207.6941748,5213,0.005041914
2286,259442.63,2743124.976,207.6710915,5215,0.004791038
2287,262965.0598,2746059.613,207.4107737,5224,0.00498993
2288,260922.6795,2743033.372,207.3805573,5226,0.004990243
2289,262953.0972,2740967.624,207.2085886,5233,0.005326303
2290,265288.5982,2749206.108,207.1769025,5236,0.004990285
2291,264957.2653,2748930.263,207.121201,5238,0.004980425
2292,262632.2547,2743771.298,206.8914611,5241,0.005138813
2293,261370.6781,2742405.361,206.5085353,5254,0.005209638
2294,266269.3247,2747882.452,206.4373565,5256,0.005139274
2295,263242.3346,2746061.616,206.3693715,5261,0.0050317
2296,264163.6958,2746093.349,206.244897,5262,0.005121281
2297,261781.6589,2741340.795,206.0262584,5269,0.005285029
2298,261708.1776,2741588.128,205.9461116,5272,0.005268958
2299,258400.6781,2742915.361,205.7451889,5276,0.004772967
2300,266797.9283,2749120.667,205.7407026,5277,0.005125174
2301,263027.7448,2741243.126,205.7122531,5278,0.005357724
2302,261854.8792,2741206.103,205.6615363,5281,0.005306819
2303,266370.5098,2742747.932,205.4460266,5288,0.005640779
2304,261964.9541,2740956.39,205.2685962,5293,0.005335438
2305,262832.8784,2741448.038,205.0500187,5301,0.005346485
2306,261700.6781,2741295.361,204.8199687,5306,0.005313743
2307,259270.6781,2742825.361,204.6862004,5314,0.004815007
2308,265531.5363,2742539.541,204.5951953,5319,0.005555223
2309,261147.5525,2743589.169,204.4916273,5325,0.005048087
2310,263637.0863,2741238.557,204.4582501,5326,0.005446347
2311,262216.4251,2741500.043,204.428051,5328,0.005342803
2312,259394.746,2743263.209,204.3084281,5331,0.004845468
2313,266362.6904,2744416.791,204.192572,5336,0.005493835
2314,260367.9691,2746758.666,204.1782025,5337,0.004797191
2315,260822.1164,2746782.314,204.1616346,5338,0.004852702
2316,261417.1926,2742445.419,204.1515938,5339,0.005263274
2317,261952.735,2741105.116,204.1343148,5341,0.005356206
2318,263098.2877,2747517.323,204.1203956,5344,0.004987884
2319,267754.4679,2749048.36,203.8016125,5355,0.005218348
2320,259360.6781,2742885.361,203.7205518,5360,0.00483728
2321,259240.6781,2742795.361,203.6780515,5363,0.004830044
2322,261479.6613,2742482.045,203.6519176,5364,0.005274099
2323,265019.3733,2749766.819,203.2831739,5380,0.004995031
2324,259324.1244,2742936.408,203.2802441,5381,0.004846491
2325,263601.6325,2747135.884,203.2555586,5382,0.005060934
2326,261730.3602,2741326.238,203.2423519,5383,0.005354025
2327,264333.9281,2743344.232,203.1705733,5388,0.005406162
2328,261962.9328,2742686.743,203.0861014,5394,0.005296662
2329,262393.2034,2742829.247,203.0496556,5398,0.005309987
2330,261370.6781,2742375.361,202.9770611,5400,0.005297166
2331,264891.1225,2749139.519,202.9175095,5403,0.00504494
2332,266021.5953,2745805.689,202.8321182,5405,0.005379586
2333,258430.6781,2742885.361,202.7584552,5408,0.0048233
2334,267244.0518,2748973.921,202.6999117,5413,0.005225084
2335,259240.6781,2742825.361,202.5969841,5419,0.004849468
2336,262685.2032,2740926.172,202.5497367,5420,0.005432036
2337,262042.4607,2740968.574,202.5466824,5421,0.005408755
2338,261164.8635,2746906.06,202.5085297,5423,0.004909728
2339,259300.6781,2742855.361,202.4074492,5426,0.004855672
2340,264146.423,2742838.721,202.0503932,5444,0.005472946
2341,265294.2235,2742550.04,201.988161,5448,0.005629292
2342,265591.7225,2745672.342,201.9718589,5450,0.005393065
2343,259631.5594,2743243.669,201.9062444,5452,0.004918185
2344,262013.4266,2743887.157,201.6771336,5460,0.005177606
2345,262542.9597,2747305.741,201.5141019,5468,0.00502139
2346,262829.7313,2743326.092,201.2469541,5480,0.005339641
2347,266626.5406,2744520.97,201.2314091,5481,0.005613369
2348,261340.6781,2742105.361,201.1801531,5484,0.005353736
2349,264798.6407,2742012.766,201.0126592,5490,0.005620279
2350,260514.8594,2743721.575,200.7308192,5502,0.00502442
2351,260086.9739,2743085.104,200.6055154,5507,0.00501201
2352,266144.3517,2743009.728,200.4569155,5512,0.005763601
2353,266049.2053,2744711.076,200.4330923,5515,0.00557135
2354,266250.481,2744810.45,200.4258171,5516,0.005582396
2355,262767.5035,2741178.796,200.4034388,5517,0.005485256
2356,261340.6781,2742135.361,200.3769358,5518,0.005372457
2357,261370.6781,2742345.361,200.1702846,5527,0.005371235
2358,261400.9102,2742399.737,200.1616639,5528,0.005367229
2359,261871.6839,2741125.023,200.127893,5530,0.005459734
2360,259210.6781,2742795.361,200.1142957,5531,0.004892051
2361,263196.2209,2740904.49,199.7940512,5543,0.005549967
2362,264099.882,2748101.134,199.7035409,5546,0.005090827
2363,263255.5203,2749234.141,199.7030122,5547,0.004938469
2364,261025.1205,2743416.714,199.6391746,5550,0.005146251
2365,263637.5652,2746902.735,199.4785412,5556,0.005157571
2366,261402.2937,2742354.487,199.3841049,5563,0.005391463
2367,264653.6453,2749199.733,199.2438864,5568,0.005097887
